DataValue,LocalDateTime,UTCOffset,DateTimeUTC,SiteCode,VariableCode,MethodCode,SourceCode,QualityControlLevelCode,,,,,,,,,,
0.5,12/24/15,-8,12/23/15,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/25/15,-8,12/24/15,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/26/15,-8,12/25/15,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/27/15,-8,12/26/15,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/28/15,-8,12/27/15,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/29/15,-8,12/28/15,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/30/15,-8,12/29/15,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/31/15,-8,12/30/15,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/1/16,-8,12/31/15,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/2/16,-8,1/1/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/3/16,-8,1/2/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/4/16,-8,1/3/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/5/16,-8,1/4/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/6/16,-8,1/5/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/7/16,-8,1/6/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/8/16,-8,1/7/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/9/16,-8,1/8/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/10/16,-8,1/9/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/11/16,-8,1/10/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/12/16,-8,1/11/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/13/16,-8,1/12/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/14/16,-8,1/13/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/15/16,-8,1/14/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/16/16,-8,1/15/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/17/16,-8,1/16/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/18/16,-8,1/17/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/19/16,-8,1/18/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,1/20/16,-8,1/19/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.3125,1/21/16,-8,1/20/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,1/22/16,-8,1/21/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,1/23/16,-8,1/22/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,1/24/16,-8,1/23/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,1/25/16,-8,1/24/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,1/26/16,-8,1/25/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,1/27/16,-8,1/26/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,1/28/16,-8,1/27/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,1/29/16,-8,1/28/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,1/30/16,-8,1/29/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,1/31/16,-8,1/30/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,2/1/16,-8,1/31/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,2/2/16,-8,2/1/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,2/3/16,-8,2/2/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,2/4/16,-8,2/3/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,2/5/16,-8,2/4/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,2/6/16,-8,2/5/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,2/7/16,-8,2/6/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,2/8/16,-8,2/7/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,2/9/16,-8,2/8/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,2/10/16,-8,2/9/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,2/11/16,-8,2/10/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,2/12/16,-8,2/11/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,2/13/16,-8,2/12/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,2/14/16,-8,2/13/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,2/15/16,-8,2/14/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,2/16/16,-8,2/15/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,2/17/16,-8,2/16/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,2/18/16,-8,2/17/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,2/19/16,-8,2/18/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,2/20/16,-8,2/19/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,2/21/16,-8,2/20/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,2/22/16,-8,2/21/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,2/23/16,-8,2/22/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,2/24/16,-8,2/23/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,2/25/16,-8,2/24/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,2/26/16,-8,2/25/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,2/27/16,-8,2/26/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,2/28/16,-8,2/27/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,2/29/16,-8,2/28/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/1/16,-8,2/29/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/2/16,-8,3/1/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/3/16,-8,3/2/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/4/16,-8,3/3/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/5/16,-8,3/4/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/6/16,-8,3/5/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/7/16,-8,3/6/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/8/16,-8,3/7/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/9/16,-8,3/8/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/10/16,-8,3/9/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/11/16,-8,3/10/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/12/16,-8,3/11/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/13/16,-8,3/12/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/14/16,-8,3/13/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/15/16,-8,3/14/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/16/16,-8,3/15/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/17/16,-8,3/16/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/18/16,-8,3/17/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/19/16,-8,3/18/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/20/16,-8,3/19/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/21/16,-8,3/20/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/22/16,-8,3/21/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/23/16,-8,3/22/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/24/16,-8,3/23/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/25/16,-8,3/24/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/26/16,-8,3/25/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/27/16,-8,3/26/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/28/16,-8,3/27/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/29/16,-8,3/28/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/30/16,-8,3/29/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,3/31/16,-8,3/30/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,4/1/16,-8,3/31/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,4/2/16,-8,4/1/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,4/3/16,-8,4/2/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,4/4/16,-8,4/3/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,4/5/16,-8,4/4/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,4/6/16,-8,4/5/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,4/7/16,-8,4/6/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,4/8/16,-8,4/7/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,4/9/16,-8,4/8/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,4/10/16,-8,4/9/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,4/11/16,-8,4/10/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,4/12/16,-8,4/11/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,4/13/16,-8,4/12/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,4/14/16,-8,4/13/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,4/15/16,-8,4/14/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,4/16/16,-8,4/15/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,4/17/16,-8,4/16/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,4/18/16,-8,4/17/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,4/19/16,-8,4/18/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,4/20/16,-8,4/19/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,4/21/16,-8,4/20/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,4/22/16,-8,4/21/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,4/23/16,-8,4/22/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,4/24/16,-8,4/23/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,4/25/16,-8,4/24/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,4/26/16,-8,4/25/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,4/27/16,-8,4/26/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,4/28/16,-8,4/27/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,4/29/16,-8,4/28/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,4/30/16,-8,4/29/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/1/16,-8,4/30/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/2/16,-8,5/1/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/3/16,-8,5/2/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/4/16,-8,5/3/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/5/16,-8,5/4/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/6/16,-8,5/5/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/7/16,-8,5/6/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/8/16,-8,5/7/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/9/16,-8,5/8/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/10/16,-8,5/9/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/11/16,-8,5/10/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/12/16,-8,5/11/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/13/16,-8,5/12/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/14/16,-8,5/13/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/15/16,-8,5/14/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/16/16,-8,5/15/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/17/16,-8,5/16/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/18/16,-8,5/17/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/19/16,-8,5/18/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/20/16,-8,5/19/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/21/16,-8,5/20/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/22/16,-8,5/21/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/23/16,-8,5/22/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/24/16,-8,5/23/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/25/16,-8,5/24/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/26/16,-8,5/25/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/27/16,-8,5/26/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/28/16,-8,5/27/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/29/16,-8,5/28/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/30/16,-8,5/29/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,5/31/16,-8,5/30/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0,6/1/16,-8,5/31/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.75,6/2/16,-8,6/1/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
1.75,6/3/16,-8,6/2/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
5.5625,6/4/16,-8,6/3/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
8.4375,6/5/16,-8,6/4/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
9.6875,6/6/16,-8,6/5/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
8.6875,6/7/16,-8,6/6/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7.6875,6/8/16,-8,6/7/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
3.9375,6/9/16,-8,6/8/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
2.8125,6/10/16,-8,6/9/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
1.25,6/11/16,-8,6/10/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
2.25,6/12/16,-8,6/11/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
2.9375,6/13/16,-8,6/12/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
1,6/14/16,-8,6/13/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,6/15/16,-8,6/14/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,6/16/16,-8,6/15/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,6/17/16,-8,6/16/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.375,6/18/16,-8,6/17/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
1.375,6/19/16,-8,6/18/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
4.1875,6/20/16,-8,6/19/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
4.75,6/21/16,-8,6/20/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
5.75,6/22/16,-8,6/21/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
5.25,6/23/16,-8,6/22/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
3.6875,6/24/16,-8,6/23/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
4.8125,6/25/16,-8,6/24/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
6.6875,6/26/16,-8,6/25/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
9.3125,6/27/16,-8,6/26/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
10.1875,6/28/16,-8,6/27/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
10.125,6/29/16,-8,6/28/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
9.5,6/30/16,-8,6/29/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
8.1875,7/1/16,-8,6/30/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
8.8125,7/2/16,-8,7/1/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7.25,7/3/16,-8,7/2/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
4.8125,7/4/16,-8,7/3/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
4.1875,7/5/16,-8,7/4/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
5.375,7/6/16,-8,7/5/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
6.25,7/7/16,-8,7/6/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
6.75,7/8/16,-8,7/7/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
5.8125,7/9/16,-8,7/8/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
5.5625,7/10/16,-8,7/9/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
6,7/11/16,-8,7/10/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
6.5625,7/12/16,-8,7/11/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7.5,7/13/16,-8,7/12/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7.9375,7/14/16,-8,7/13/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
6.1875,7/15/16,-8,7/14/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7.25,7/16/16,-8,7/15/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
8.25,7/17/16,-8,7/16/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
8.5625,7/18/16,-8,7/17/16,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
